lang_column,Ragel in Ruby Host,NSIS,Harbour,AGS Script,D,Dart,Pure Data,Parrot,IDL,Emacs Lisp,XS,Rebol,Clean,Elm,M4,Processing,NetLogo,Common Lisp,Logos,Thrift,Arduino,Gnuplot,Makefile,Ruby,Mercury,Pascal,Swift,Genshi,Eiffel,XC,R,Scheme,MAXScript,Io,Groovy,Roff,LSL,Rust,Matlab,Cycript,FreeMarker,Erlang,HLSL,LLVM,PowerShell,PLpgSQL,HCL,PHP,Objective-C++,Slash,Visual Basic,Tcl,AppleScript,Stata,Xtend,Racket,Kotlin,Scilab,Groff,ApacheConf,Alloy,Clojure,Mako,Elixir,AutoHotkey,C#,Lean,Forth,Nginx,Vala,Nim,Perl6,Mathematica,Julia,Clarion,QMake,XQuery,PicoLisp,NewLisp,ASP,JavaScript,ANTLR,Cuda,PigLatin,Vue,C++,Smarty,TeX,E,Brainfuck,Terra,Jasmin,Idris,Inno Setup,GDScript,Prolog,VimL,PLSQL,Nix,SAS,Standard ML,Smali,Bison,Haxe,Coq,Awk,SQLPL,GAP,C,Rouge,COBOL,PureScript,Java,Bro,OpenSCAD,LiveScript,Self,VHDL,Nu,XSLT,GCC Machine Description,OpenEdge ABL,Agda,PostScript,SystemVerilog,AspectJ,HTML,Gettext Catalog,Liquid,ActionScript,Shell,DIGITAL Command Language,EmberScript,Brightscript,DTrace,PureBasic,SourcePawn,MoonScript,Haskell,Hack,POV-Ray SDL,Python,Cucumber,Fortran,CSS,Protocol Buffer,SuperCollider,Stan,KiCad,Hy,Go,ABAP,Component Pascal,Objective-C,Crystal,Myghty,XML,UnrealScript,Perl,Verilog,CLIPS,Cirru,M,JSONiq,Fancy,OCaml,Nemerle,Puppet,Game Maker Language,Ada,TypeScript,Smalltalk,Yacc,UrWeb,Max,Lex,GDB,Mask,SaltStack,F#,Handlebars,CoffeeScript,Lua,Module Management System,Graphviz (DOT),Batchfile,RenderScript,Jupyter Notebook,Assembly,CMake,Befunge,Scala,ColdFusion,Vim script,Eagle,GLSL,FLUX,nesC,QML
Fortran,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,1.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
CSS,4.0,9.0,1.0,0.0,5.0,8.0,0.0,0.0,4.0,18.0,1.0,3.0,2.0,4.0,8.0,4.0,0.0,11.0,3.0,6.0,4.0,5.0,194.0,272.0,1.0,10.0,8.0,1.0,4.0,0.0,105.0,9.0,1.0,6.0,16.0,2.0,4.0,6.0,14.0,1.0,11.0,11.0,1.0,2.0,21.0,6.0,1.0,209.0,13.0,1.0,16.0,7.0,2.0,1.0,1.0,1.0,3.0,1.0,36.0,69.0,2.0,16.0,9.0,6.0,4.0,39.0,3.0,6.0,7.0,5.0,0.0,7.0,4.0,8.0,3.0,2.0,7.0,0.0,2.0,20.0,1314.0,1.0,3.0,5.0,3.0,99.0,23.0,61.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,9.0,8.0,10.0,5.0,2.0,2.0,1.0,0.0,6.0,0.0,8.0,3.0,9.0,105.0,1.0,4.0,1.0,162.0,1.0,4.0,10.0,0.0,4.0,0.0,39.0,4.0,2.0,0.0,10.0,1.0,1.0,1167.0,0.0,5.0,14.0,400.0,4.0,1.0,1.0,3.0,0.0,6.0,0.0,15.0,2.0,2.0,350.0,21.0,3.0,3246.0,19.0,0.0,0.0,1.0,1.0,34.0,4.0,1.0,51.0,1.0,1.0,2.0,1.0,70.0,5.0,1.0,4.0,4.0,4.0,1.0,6.0,1.0,4.0,1.0,5.0,35.0,6.0,7.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,9.0,143.0,18.0,3.0,0.0,108.0,0.0,36.0,33.0,13.0,0.0,41.0,4.0,2.0,0.0,9.0,0.0,1.0,1.0
Protocol Buffer,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,23.0,12.0,0.0,5.0,5.0,0.0,4.0,0.0,7.0,6.0,0.0,4.0,6.0,0.0,4.0,6.0,9.0,0.0,2.0,5.0,0.0,1.0,4.0,0.0,1.0,6.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,7.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,20.0,0.0,6.0,0.0,0.0,25.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,15.0,0.0,4.0,0.0,22.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,4.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,27.0,4.0,1.0,19.0,82.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,6.0,5.0,1.0,0.0,14.0,0.0,1.0,8.0,7.0,0.0,12.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
SuperCollider,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KiCad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Go,0.0,5.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,35.0,19.0,0.0,6.0,8.0,0.0,4.0,0.0,6.0,6.0,0.0,4.0,9.0,1.0,4.0,7.0,6.0,0.0,2.0,8.0,0.0,1.0,7.0,1.0,1.0,18.0,4.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,5.0,0.0,6.0,4.0,13.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,26.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,27.0,0.0,4.0,0.0,20.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,4.0,4.0,65.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,36.0,4.0,2.0,34.0,13.0,0.0,0.0,1.0,1.0,278.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,8.0,10.0,1.0,0.0,14.0,0.0,2.0,13.0,5.0,0.0,9.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
ABAP,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
Component Pascal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Objective-C,0.0,7.0,0.0,0.0,6.0,5.0,1.0,0.0,1.0,7.0,2.0,2.0,2.0,4.0,12.0,2.0,0.0,8.0,2.0,0.0,1.0,2.0,76.0,108.0,1.0,8.0,51.0,0.0,4.0,1.0,10.0,8.0,0.0,4.0,9.0,2.0,4.0,6.0,12.0,0.0,2.0,5.0,1.0,2.0,13.0,0.0,0.0,18.0,34.0,0.0,11.0,7.0,2.0,0.0,0.0,0.0,2.0,3.0,29.0,2.0,0.0,6.0,0.0,5.0,5.0,28.0,3.0,6.0,0.0,4.0,0.0,7.0,4.0,4.0,1.0,2.0,5.0,1.0,1.0,5.0,72.0,0.0,0.0,0.0,0.0,159.0,0.0,13.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,6.0,3.0,3.0,4.0,2.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,4.0,168.0,0.0,4.0,0.0,63.0,0.0,4.0,4.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,64.0,0.0,4.0,5.0,136.0,6.0,1.0,0.0,5.0,1.0,4.0,0.0,7.0,0.0,1.0,81.0,5.0,3.0,51.0,14.0,1.0,0.0,0.0,0.0,13.0,4.0,0.0,754.0,0.0,0.0,0.0,3.0,40.0,6.0,1.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,1.0,5.0,10.0,3.0,7.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,5.0,14.0,3.0,0.0,41.0,0.0,2.0,45.0,22.0,0.0,8.0,4.0,0.0,1.0,9.0,1.0,0.0,1.0
Crystal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myghty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UnrealScript,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Perl,2.0,8.0,0.0,2.0,6.0,4.0,1.0,0.0,0.0,12.0,2.0,3.0,0.0,4.0,7.0,2.0,0.0,7.0,3.0,2.0,1.0,3.0,71.0,50.0,1.0,9.0,5.0,1.0,4.0,0.0,23.0,10.0,0.0,5.0,12.0,1.0,4.0,5.0,11.0,0.0,5.0,9.0,1.0,2.0,8.0,0.0,0.0,41.0,5.0,0.0,11.0,7.0,2.0,0.0,0.0,3.0,1.0,3.0,28.0,4.0,0.0,8.0,1.0,6.0,4.0,17.0,3.0,5.0,1.0,4.0,0.0,14.0,4.0,5.0,0.0,1.0,6.0,1.0,0.0,4.0,79.0,2.0,2.0,2.0,0.0,76.0,2.0,25.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,7.0,10.0,3.0,5.0,2.0,1.0,0.0,2.0,6.0,1.0,10.0,0.0,4.0,78.0,0.0,4.0,0.0,53.0,0.0,4.0,4.0,1.0,4.0,0.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,67.0,0.0,4.0,6.0,130.0,4.0,1.0,0.0,2.0,0.0,5.0,1.0,12.0,0.0,1.0,102.0,5.0,5.0,70.0,16.0,1.0,0.0,1.0,1.0,18.0,4.0,0.0,40.0,0.0,1.0,0.0,3.0,366.0,6.0,1.0,4.0,5.0,4.0,0.0,8.0,0.0,1.0,1.0,5.0,6.0,1.0,9.0,0.0,0.0,7.0,3.0,4.0,1.0,3.0,1.0,8.0,12.0,3.0,0.0,40.0,1.0,2.0,37.0,16.0,0.0,20.0,6.0,1.0,2.0,5.0,1.0,0.0,0.0
